
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-03-12 01:04:40 /api/auth/me ....................................................................... ~ 501.87ms
  2026-03-12 01:04:41 /api/manager/username-management/4/reset-password ........................................ ~ 1s
  2026-03-12 01:04:42 /api/auth/me ....................................................................... ~ 509.42ms
  2026-03-12 01:04:42 /api/auth/me ....................................................................... ~ 507.93ms
  2026-03-12 01:04:54 /api/manager/online-users ................................................................ ~ 1s
  2026-03-12 01:05:03 /api/auth/login .................................................................... ~ 501.59ms
  2026-03-12 01:05:04 /api/auth/login .......................................................................... ~ 1s
  2026-03-12 01:05:05 /api/auth/me ....................................................................... ~ 513.09ms
  2026-03-12 01:05:06 /api/super-admin/admin-management/1/reset-password ....................................... ~ 1s
  2026-03-12 01:05:07 /api/auth/me ....................................................................... ~ 502.37ms
  2026-03-12 01:05:08 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 01:05:25 /api/manager/online-users .......................................................... ~ 505.03ms
  2026-03-12 01:05:55 /api/manager/online-users .......................................................... ~ 507.04ms
  2026-03-12 01:06:22 /api/auth/login .......................................................................... ~ 1s
  2026-03-12 01:06:24 /api/online-widget/settings .............................................................. ~ 1s
  2026-03-12 01:06:24 /api/dashboard ........................................................................... ~ 1s
  2026-03-12 01:06:25 /api/online-users ........................................................................ ~ 1s
  2026-03-12 01:06:26 /api/manager/online-users ................................................................ ~ 1s
